Company name,Symbol
FTSE Japan Ric Capped Index,FTCRJPN
FTSE Japan Ric Capped Net Tax Index,FTCRJPNN
FTSE South Korea Ric Capped Index,FTCRKOR
FTSE South Korea Ric Capped Net Tax Inde,FTCRKORN
FTSE Mexico Ric Capped Index,FTCRMEX
FTSE Mexico Ric Capped Net Tax Index,FTCRMEXN
FTSE Russia Ric Capped Index,FTCRRUS
FTSE Russia Ric Capped Net Tax Index,FTCRRUSN
FTSE Taiwan Ric Capped Index,FTCRTWN
FTSE Taiwan Ric Capped Net Tax Index,FTCRTWNN
FTSE UK Ric Capped Index,FTCRUK
FTSE UK Ric Capped Net Tax Index,FTCRUKN
FTSE All-World Cyclical,FTDCUN
FTSE Developed Defensive,FTDDUN
FTSE Developed Europe Cy,FTECEN
FTSE Developed Europe De,FTEDEN
Source Markets Public Limited Company,FTEK
FTSE Emerging Cyclical N,FTEMCUN
FTSE Emerging Defensive,FTEMDUN
FTSE Emerging Large Cap,FTEMSLNU
FTSE Emerging Super Liqu,FTEMSLU
FTSE Epra/Nareit North A,FTENNASN
FTSE Eurobloc Large Cap,FTESLNE
FTSE All Cap Spain Super,FTESPSL
FTSE Spain Super Liquid,FTESPSLN
First Trust Global Funds Public Limited,FTEU
FTSE Eurobloc Cyclical N,FTEUCEN
FTSE Eurobloc Defensive,FTEUDEN
FTSE Eurobloc Large Cap,FTEUSLNE
Foresight 4 Vct Plc,FTF
First Trust Global Funds Public Limited,FTFX
FTSE Gold Mines 2X Daily Leverage Index,FTGMIL2X
FTSE Gold Mines 3X Daily Leverage Index,FTGMIL3X
FTSE Gold Mines Daily Short Index,FTGMIS1X
FTSE Gold Mines 2X Daily Short Index,FTGMIS2X
FTSE Gold Mines 3X Daily Short Index,FTGMIS3X
FTSE Italy Cyclical Net,FTICEN
FTSE Italy Defensive Net,FTIDEN
FTSE Emerging Diversifie,FTJPEM
FTSE Emerging Diversifie,FTJPEMN
FTSE Deveudivfactor,FTJPEU
FTSE Deveudivfct Nt,FTJPEUN
FTSE Developed Diversifi,FTJPGE
FTSE Developed Diversifi,FTJPGEN
FTSE Developed Ex North,FTJPIN
FTSE Developed Ex North,FTJPINN
Russell Midcap Diversified Factor Index,FTJPMC
Russell 2000 Diversified Factor Index,FTJPSE
Russell 1000 Diversified Factor Index,FTJPUS
FTSE Japan Large Cap Sup,FTJSLY
FTSE Japan Large Cap Sup,FTJSLYN
Foresight Solar Vct Plc,FTSC
FTSE Asia Pac Small Cap,FTSD10
FTSE Dev Europe Small CA,FTSD14
Foresight Solar Vct Plc,FTSV
FTSE Shariah Developed Europe Index,FTSWD
FTSE Total China Connect Index,FTTCC
FTSE Total China Connect Net Tax Index,FTTCCN
Epra/Nareit Asia Index [Usd],FTUGAS
FTSE UK Cyclical Net Ind,FTUKCGN
FTSE UK Defensive Net In,FTUKDGN
FTSE UK Large Cap Super,FTUKLSNG
FTSE UK Mid Cap Super Li,FTUKMSLG
FTSE UK Mid Cap Super Li,FTUKMSNG
FTSE US Risk Premium Index Series Noa T,FTUSALUT
FTSE US Risk Premium Index Series Noa T,FTUSASUT
FTSE US Risk Premium Index Series Divid,FTUSDLUT
FTSE US Risk Premium Index Series Divid,FTUSDSUT
FTSE US Risk Premium Index Series Roe L,FTUSELUT
FTSE US Risk Premium Index Series Roe S,FTUSESUT
FTSE US Risk Premium Index Series Cash,FTUSFLUT
FTSE US Risk Premium Index Series Cash,FTUSFSUT
FTSE US Risk Premium Index Series Cash,FTUSILUT
FTSE US Risk Premium Index Series Cash,FTUSISUT
FTSE USA Large Cap Super,FTUSLNU
FTSE USA Super Liquid In,FTUSLU
FTSE US Risk Premium Index Series Price,FTUSMLUT
FTSE US Risk Premium Index Series Price,FTUSMSUT
FTSE US Risk Premium Index Series Seaso,FTUSNLUT
FTSE US Risk Premium Index Series Seaso,FTUSNSUT
FTSE US Risk Premium Index Series Forwa,FTUSPLUT
FTSE US Risk Premium Index Series Forwa,FTUSPSUT
FTSE USA Small Cap Super,FTUSSNU
FTSE USA Small Cap Super,FTUSSU
FTSE US Risk Premium Index Series Low V,FTUSVLUT
FTSE US Risk Premium Index Series Low V,FTUSVSUT
FTSE US Risk Premium Index Series Forwa,FTUSWLUT
FTSE US Risk Premium Index Series Forwa,FTUSWSUT
FTSE US Risk Premium Index Series Exten,FTUSXLUT
FTSE US Risk Premium Index Series Exten,FTUSXSUT
FTSE US Risk Premium Index Series Cash,FTUSYLUT
FTSE US Risk Premium Index Series Cash,FTUSYSUT
FTSE US Risk Premium Index Series Size,FTUSZLUT
FTSE US Risk Premium Index Series Size,FTUSZSUT
Foresight Vct Plc,FTV
FTSE Developed Europe Ex,FTXUKSNE
FTSE USA Core Infrastructure Capped Net,FUCICN
FTSE UK Dividend+ Index,FUDP
FTSE UK Dividend+ Net Ta,FUDPN
The Fulham Shore Plc,FUL
Futura Medical Plc,FUM
Fidelity Ucits Icav,FUQA
Fidelity Ucits Icav,FUSD
Fidelity Ucits Icav,FUSP
FTSE USA Small Cap Qual/Vol/Yield Factor,FUSSCQV3
FTSE USA Yield/Qual/Vol,FUSYQVCF
FTSE USA Qual/Vol/Yield Factor 5% Capped,FUSYQVCN
Future Plc,FUTR
FTSE Vietnam Index,FVTT
Ishares Plc,FXC
First Trust Global Funds Public Limited,FXGB
Ferrexpo Plc,FXPO
Finex Funds Plc,FXRU
FTSE China 50 Mini Index,FXTM
First Trust Global Funds Public Limited,FYX
FTSE Asia Pac Lms Index,G06
FTSE Asia Pac Lms Ex Jap,G07
FTSE Asia Pac Lms Ex Jap,G08
FTSE Asia Pac Lms Ex JP,G09
FTSE Greater China Lms I,G10
FTSE Europe Lms Index,G11
FTSE Europe Lms Ex UK In,G12
FTSE Eurobloc Lms Index,G14
G3 Exploration Limited,G3E
Gear4Music (Holdings) Pl,G4M
Gcp Asset Backed Income Fund Limited,GABC
Gcp Asset Backed Income Fund Limited,GABI
General Accident Plc,GACA
General Accident Plc,GACB
Gail (India) Ld,GAID
Galantas Gold Corporation,GAL
Gamma Communications Plc,GAMA
Gameaccount Network Plc,GAN
Boost Issuer Public Limi,GASD
Gattaca Plc,GATC
Games Workshop Group Plc,GAW
Jsc Gazprom Neft,GAZ
ETFS Foreign Exchange Limited,GBCA
ETFS Foreign Exchange Limited,GBCH
SSGA SPDR ETFS Europe I,GBDV
Gb Group Plc,GBG
Gbgi Limited,GBGI
ETFS Foreign Exchange Limited,GBJP
ETFS Foreign Exchange Limited,GBNO
Global Petroleum Limited,GBP
,GBPCORPA
ETFS Foreign Exchange Limited,GBPP
SSGA SPDR ETFS Europe I,GBRE
Gold Bullion Securities Ld,GBS
ETFS Foreign Exchange Limited,GBSK
ETFS Hedged Metal Securi,GBSP
Gold Bullion Securities Ld,GBSS
ETFS Foreign Exchange Limited,GBUR
ETFS Foreign Exchange Limited,GBUS
Golden Rock Global Plc,GCG
Geiger Counter Limited,GCL
Grupo Clarin S.A.,GCLA
Gcm Resources Plc,GCM
Gcp Infrastructure Investments Limited,GCP
Geiger Counter Limited,GCS
SSGA SPDR ETFS Europe II,GCVB
FTSE Global Energy,GD07
Vaneck Vectors Ucits ETFS Plc,GDGB
Greka Drilling Limited,GDL
Goldplat Plc,GDP
FTSE Emerging Incl China,GDPECO
FTSE Emerging Incl China,GDPECON
Genedrive Plc,GDR
Goodwin Plc,GDWN
Market Vectors Ucits ETF,GDX
Market Vectors Ucits ETF,GDXJ
General Electric Company,GEC
Great Eastern Energy Corporation Limited,GEEC
Fundlogic Alternatives P,GEF
Sga Societe Generale Acc,GEF5
Sga Societe Generale Acc,GEF6
FTSE Gloabl All Cap Inde,GEISAC
Gem Diamonds Limited,GEMD
Genel Energy Plc,GENL
Georgian Mining Corporation,GEO
Getbusy Plc,GETB
Gfinity Plc,GFIN
Global Fixed Income Real,GFIR
Griffin Mining Limited,GFM
Galliford TRY Plc,GFRD
Galliford TRY Plc,GFRF
Galliford TRY Plc,GFRN
G4S Plc,GFS
Grafton Group Plc,GFTU
Amundi ETF,GGOV
Greatland Gold Plc,GGP
Wisdomtree Issuer Plc,GGRA
Wisdomtree Issuer Plc,GGRG
Wisdomtree Issuer Plc,GGRP
Gresham House Plc,GHE
Gresham House Plc,GHEW
Georgia Healthcare Group Plc,GHG
Gooch & Housego Plc,GHH
Gresham House Strategic Plc,GHS
Gresham Computing Plc,GHT
Ishares Vi Plc (The Comp,GHYS
Gulf Investment Fund Plc,GIF
Multi Units Luxembourg,GIL5
Ishares III Plc,GILE
Multi Units France,GILI
Multi Units France,GILS
SSGA SPDR ETFS Europe II,GIN
First Trust Global Funds Public Limited,GINC
Global Invacom Group Lim,GINV
Vaneck Vectors Ucits ETFS Plc,GJGB
Gkn Plc,GKN
Gulf Keystone Petroleum Ltd,GKP
SSGA SPDR ETFS Europe I Plc,GLAG
Glanbia Plc,GLB
SSGA SPDR ETFS Europe I Plc,GLBL
Boost Issuer Public Limi,GLD
SSGA SPDR ETFS Europe I,GLDV
Gleeson [M.J.] Group Plc,GLE
Glencore Xstrata Plc,GLEN
Greenwich Loan Income Fund Ld,GLIF
Gli Finance Limited,GLIZ
Contourglobal Plc,GLO
Gloo Networks Plc,GLOO
Global Ports Investments,GLPR
Galileo Resources Plc,GLR
SSGA SPDR ETFS Europe I,GLRE
SSGA SPDR ETFS Europe I Plc,GLTL
Globaltrans Investment P,GLTR
SSGA SPDR ETFS Europe I Plc,GLTS
SSGA SPDR ETFS Europe I Plc,GLTY
Glenveagh Properties Plc,GLV
Gama Aviation Plc,GMAA
Game Digital Plc,GMD
FTSE Gold Mines Net Tax Index,GMIN
Gabelli Merger Plus+ Trust Plc,GMP
Gaming Realms Plc,GMR
Gulf Marine Services Plc,GMS
Greencore Group Plc,GNC
Greene King Plc,GNK
Genus Plc,GNS
Goals Soccer Centres Plc,GOAL
Gocompare.Com Group Plc,GOCO
Go-Ahead Group Plc,GOG
Randgold Resources Ld,GOLD
Good Energy Group Plc,GOOD
Gordon Dadds Group Plc,GOR
Gotech Group Plc,GOT
SSGA SPDR ETFS Europe I,GOVY
FTSE Custom Xinhua Chia,GPBGI028
FTSE China A50 Shariah I,GPCSSA50
FTSE Coast Kuwait 40 Ind,GPCST001
FTSE Asfa L/M 200 Tax Ex,GPFF001
FTSE Asfa All-Share L/M/,GPFF002
FTSE Asfa L/M 200 Ex Rei,GPFF003
FTSE Asfa All-Share L/M/,GPFF004
Global Ports Holding Plc,GPH
Heitman Prime Real Estate Index,GPLGHE01
Golden Prospect Precious Metals Limited,GPM
FTSE Japan Green Chip 35,GPNIKK1
FTSE Germany Unhedged In,GPNYL007
Great Portland Estates Plc,GPOR
FTSE Japan Unhedged USD,GPPS005
FTSE Developed Small Cap,GPSCW002
FTSE 100 Fixed Dividend Yield Equal Weig,GPSOC001
Golden Prospect Precious Metals Limited,GPSS
FTSE Greater China Hkd I,GPSSG239
FTSE Cuspacglhdntind,GPTRP006
FTSE Value-Stocks China,GPVAN001
FTSE Australia High Divi,GPVAN013
FTSE Canada All Cap Oil,GPVAN019
FTSE Canada All Cap Basi,GPVAN020
FTSE Canada All Cap Fina,GPVAN021
FTSE Canada All Cap Real,GPVAN022
FTSE Canada High Dividen,GPVAN025
FTSE Asia Pacific Ex JP,GPVAN044
FTSE Asia Pacific Ex JP,GPVAN045
FTSE All-World Ex US High Dividend Yield,GPVAN090
FTSE Value-Stock China I,GPVP002
FTSE Value Stocks Taiwan,GPVP005
FTSE Value Stocks Korea,GPVP007
FTSE Value-Stocks China,GPVP009
FTSE Value Stocks Asean,GPVP010
FTSE Value Stocks Japan Index,GPVPJP
Gulfsands Petroleum Plc,GPX
Grafenia Plc,GRA
ETFS Commodity Securities Limited,GRAF
Grc International Group Plc,GRC
Greggs Plc,GRG
FTSE Greece Government T,GRGOV01
Grainger Plc,GRI
Ground Rents Income Fund Plc,GRIO
Global Resources Investm,GRIT
Ground Rents Income Fund Plc,GRIW
Goldstone Resources Limited,GRL
Green REIT Plc,GRN
Draper Esprit Plc,GROW
Greencoat Renewables Plc,GRP
Guaranty Trust Bank Plc,GRTB
Green & Smart Holdings Plc,GSH
Glaxosmithkline Plc,GSK
Genesis Emerging Markets Fund Ld,GSS
Getech Group Plc,GTC
Gateley (Holdings) Plc,GTLY
Gunsynd Plc,GUN
Gusbourne Plc,GUS
Gvc Holdings Plc,GVC
Gabelli Value Plus+ Trus,GVP
Globalworth Real Estate,GWI
Great Western Mining Corporation Plc,GWMO
FTSE Gwa US Index,GWUSA
Gyg Plc,GYG
The Gym Group Plc,GYM
HSBC ETFS Plc,H50E
Halosource Inc.,HALO
Hansa Trust Plc,HAN
Hansa Trust Plc,HANA
Hays Plc,HAS
Henderson Alternative ST,HAST
H&T Group Plc,HAT
Nighthawk Energy Plc,HAWK
Haydale Graphene Industr,HAYD
HSBC ETFS Plc,HBRL
Hibernia REIT P.L.C.,HBRN
HSBC ETFS Plc,HCAD
HSBC ETFS Plc,HCAN
Highcroft Investments Plc,HCFT
Hutchison China Meditech Limited,HCM
Hardide Plc,HDD
Powershares Glbal Funds Ireland Plc,HDEM
Powershares Glbal Funds Ireland Plc,HDEU
Ishares II Plc,HDIQ
Henderson Diversified Income Limited,HDIV
Powershares Glbal Funds,HDLG
Powershares Glbal Funds,HDLV
FTSE Developed Europe Ex UK High Dividen,HDLVDEUN
FTSE Emerging High Dividend Low Volatili,HDLVEMN
FTSE Taiwan High Dividend Low Volatility,HDLVTW
FTSE UK High Dividend Low Volatility Net,HDLVUKN
Holders Technology Plc,HDT
Hardy Oil & Gas Plc,HDY
Headlam Group Plc,HEAD
ETFS Commodity Securities Limited,HEAF
Ishares IV Plc,HEAL
ETFS Commodity Securities Limited,HEAT
Wisdomtree Europe Equity Ucits ETF,HEDDEIV
Wisdomtree Issuer Plc,HEDF
Wisdomtree Europe Equity Ucits ETF - EUR,HEDFEIV
Wisdomtree Issuer Plc,HEDG
Wisdomtree Issuer Plc,HEDJ
Wisdomtree Europe Equity,HEDJEIV
Wisdomtree Issuer Plc,HEDK
Wisdomtree Issuer Plc,HEDP
WT Euequcetfgbphine,HEDPEIV
Wisdomtree Issuer Plc,HEDS
Henderson European Focus Trust Plc,HEFT
Hemogenyx Pharmaceuticals Plc,HEMO
Herencia Resources Plc,HER
HSBC ETFS Plc,HEWA
Halfords Group Plc,HFD
Henderson Far East Income Limited,HFEL
Hilton Food Group Plc,HFG
Highland Gold Mining Ld,HGM
Hg Capital Trust Plc,HGT
Henderson High Income Trust Plc,HHI
Hon Hai Precision Indust,HHPD
Hargreave Hale Aim Vct 1 Plc,HHV
Hargreave Hale Aim Vct 2 Plc,HHVT
Hicl Infrastructure Company Ld,HICL
HSBC ETFS Plc,HIDD
HSBC ETFS Plc,HIDR
Ishares Plc,HIGH
Hikma Pharmaceuticals Plc,HIK
Hill & Smith Holdings Plc,HILS
Henderson International Income Trust Plc,HINT
FTSE Actuaries 350 High Yield,HIX
HSBC ETFS Plc,HKOD
HSBC ETFS Plc,HKOR
HARGREAVES LANSDOWN PLC ORD GBP0.004 WI,HL
Helical Bar Plc,HLCL
Halma Plc,HLMA
Multi Units Luxembourg,HLTG
SSGA SPDR ETFS Europe II,HLTH
Multi Units Luxembourg,HLTW
HSBC ETFS Plc,HMAD
HSBC ETFS Plc,HMAF
HSBC ETFS Plc,HMBR
HSBC ETFS Plc,HMCD
HSBC ETFS Plc,HMCH
HSBC ETFS Plc,HMCX
HSBC ETFS Plc,HMED
HSBC ETFS Plc,HMEF
HSBC ETFS Plc,HMEM
HSBC ETFS Plc,HMEU
HSBC ETFS Plc,HMEX
HSBC ETFS Plc,HMFD
HSBC ETFS Plc,HMFE
Harvest Minerals Limited,HMI
HSBC ETFS Plc,HMJD
HSBC ETFS Plc,HMJP
HSBC ETFS Plc,HMLA
HSBC ETFS Plc,HMLD
Hml Holdings Plc,HMLH
Highbridge Multi-Strategy Fund Limited,HMSF
Hms Hydraulic  Machines,HMSG
Hammerson Plc,HMSO
HSBC ETFS Plc,HMUD
HSBC ETFS Plc,HMUS
HSBC ETFS Plc,HMWD
HSBC ETFS Plc,HMWO
HSBC ETFS Plc,HMXD
HSBC ETFS Plc,HMXJ
HSBC ETFS Plc,HMYD
HSBC ETFS Plc,HMYR
Henderson Eurotrust Plc,HNE
Highlands Natural Resour,HNR
Huntsworth Plc,HNT
Hochschild Mining Plc,HOC
ETFS Commodity Securities Limited,HOGS
Honeywell International Incorporated,HON
Honeycomb Investment Trust Plc,HONY
Henderson Opportunites Trust Plc,HOT
Hotel Chocolat Group Plc,HOTC
Hermes Pacific Investmen,HPAC
HSBC ETFS Plc,HPRD
HSBC ETFS Plc,HPRO
Hazel Renewable Energy V,HR2O
Hogg Robinson Group Plc,HRG
Herald Investment Trust Plc,HRI
Hornby Plc,HRN
HSBC ETFS Plc,HRUB
HSBC ETFS Plc,HRUD
HSBC Holdings Plc,HSBA
Jsc Halyk Bank,HSBK
Hansard Global Plc,HSD
Henderson Smaller Companies Investment T,HSL
Heath [Samuel] & Sons Plc,HSM
Hargreaves Services Plc,HSP
HSBC ETFS Plc,HSPD
HSBC ETFS Plc,HSPX
Hss Hire Group Plc,HSS
Hastings Group Holdings Plc,HSTG
Hansteen Holdings Plc,HSTN
Homeserve Plc,HSV
Hostelworld Group Plc,HSW
Hiscox Ltd,HSX
Hunting Plc,HTG
HSBC ETFS Plc,HTRD
HSBC ETFS Plc,HTRY
HSBC ETFS Plc,HTWD
HSBC ETFS Plc,HTWN
HSBC ETFS Plc,HUKX
Hummingbird Resources Plc,HUM
Hunters Property Plc,HUNT
Hurricane Energy Plc,HUR
Hampden Underwriting Plc,HUW
Havelock Europa Plc,HVE
Harvey Nash Group Plc,HVN
Hvivo Plc,HVO
Harbourvest Global Private Equity Limite,HVPE
Heavitree Brewery Plc,HVTA
Harwood Wealth Management,HW
Howden Joinery Group Plc,HWDN
Harworth Group Plc,HWG
Hadrian's Wall Secured Investments Limit,HWSL
HSBC ETFS Plc,HWWA
HSBC ETFS Plc,HWWD
Hydrogen Group Plc,HYDG
Jsc Rushydro,HYDR
Ishares Plc,HYEA
Powershares Glbal Funds Ireland Plc,HYFA
Hygea Vct Plc,HYG
Ishares Plc,HYGU
Ishares Plc,HYLA
Ishares Plc,HYLD
Haynes Publishing Group Plc,HYNS
Hydrodec Group Plc,HYR
Lyxor Index Fund,HYST
Hyundai Motor Company,HYUD
Hyundai Motor Company,HYUP
HSBC ETFS Plc,HZAD
HSBC ETFS Plc,HZAR
Horizon Discovery Group,HZD
Horizonte Minerals Plc,HZM
I3 Energy Plc,I3E
Ishares Vi Plc (The Comp,IAAA
Ishares Plc,IAEX
International Consolidated Airlines Grou,IAG
Ishares Plc,IAPD
Ishares IV Plc,IASH
Ishares II Plc,IASP
Invesco Asia Trust Plc,IAT
Ishares V Public Limited Company,IAUP
Ishares III Plc,IAUS
Ishares Plc,IBC1
Ishares Plc,IBCI
Ishares Plc,IBCX
Ishares III Plc,IBGE
Ishares II Plc,IBGL
Ishares II Plc,IBGM
Ishares Plc,IBGS
Ishares II Plc,IBGX
Ishares III Plc,IBGY
International Business Machines Corporat,IBM
Ienergizer Ld,IBPO
Ibstock Plc,IBST
International Biotechnology Trust Plc,IBT
Ishares Plc,IBTA
Ishares IV Plc,IBTL
Ishares II Plc,IBTM
Ishares Plc,IBTS
Ishares Plc,IBZL
Ishares III Plc,ICBU
Ishares V Public Limited Company,ICDU
Intermediate Capital Gro,ICG2
Irish Continental Group Plc,ICGC
Icg Enterprise Trust Plc,ICGT
Ishares Vi Plc,ICOM
Ishares III Plc,ICOV
Pacer Developed Markets International CA,ICOW
Intermediate Capital Group Plc,ICP
Ishares V Public Limited Company,ICSU
Ishares Plc,IDAP
Ishares II Plc,IDAR
Ishares Plc,IDBT
Ishares Plc,IDBZ
Ide Group Holdings Plc,IDE
Ideagen Plc,IDEA
Ishares Plc,IDEE
Ishares Plc,IDEM
Ishares V Public Limited Company,IDEU
Ishares Plc,IDFF
Ishares Plc,IDFX
Immunodiagnostic Systems Holdings Plc,IDH
Integrated Diagnostics H,IDHC
Ishares II Plc,IDIN
Ishares Plc,IDJG
Ishares III Plc,IDJP
Ishares Plc,IDJV
Ishares Plc,IDKO
Ishares Plc,IDNA
Idox Plc,IDOX
Innovaderma Plc,IDP
Ishares III Plc,IDP6
Ishares II Plc,IDPE
Ishares II Plc,IDTK
Ishares IV Plc,IDTL
Ishares II Plc,IDTM
Ishares II Plc,IDTP
Ishares Plc,IDTW
Ishares II Plc,IDUP
Ishares Plc,IDUS
Ishares Plc,IDVY
Ishares II Plc,IDWP
Ishares Plc,IDWR
Ishares III Plc,IE15
Ishares III Plc,IEAA
Ishares III Plc,IEAC
Ishares III Plc,IEAG
Ishares III Plc,IEAH
Ishares III Plc,IEBB
Ishares III Plc,IEBC
Ishares IV Plc,IEDL
Ishares V Public Limited Company,IEDY
Ishares Plc,IEEM
Ishares Plc,IEER
Ishares IV Plc,IEEU
Ishares IV Plc,IEFM
Ishares IV Plc,IEFQ
Ishares IV Plc,IEFS
Ishares IV Plc,IEFV
Ishares III Plc,IEGA
Ishares III Plc,IEGE
Ishares II Plc,IEGL
Ishares II Plc,IEGM
FTSE Ireland Government,IEGOV01
Ishares Plc,IEGS
Ishares II Plc,IEGX
Ishares III Plc,IEGY
Ishares III Plc,IEGZ
Impax Environmental Markets Plc,IEM
Ishares III Plc,IEMA
Ishares II Plc,IEMB
Ishares IV Plc,IEMD
Ishares II Plc,IEMI
Ishares III Plc,IEML
Ishares IV Plc,IEMO
Ishares III Plc,IEMS
Ishares Vii Plc,IEMU
Ishares IV Plc,IEQU
Ishares II Plc,IESE
Ishares II Plc,IESG
Ishares V Public Limited Company,IESP
Ishares V Public Limited Company,IESU
Ishares IV Plc,IESZ
Ishares Plc,IEUR
Ishares Plc,IEUT
Ishares Plc,IEUX
Ishares IV Plc,IEVL
Ishares III Plc,IEX5
Ishares III Plc,IEXF
Ishares Plc,IFFF
Ifg Group Plc,IFP
Ishares V Public Limited Company,IFRB
Ishares IV Plc,IFRE
Ishares IV Plc,IFSD
Ishares IV Plc,IFSE
Ishares IV Plc,IFSU
Ishares IV Plc,IFSW
Igas Energy Plc,IGAS
India Capital Growth Fund Limited,IGC
Image Scan Holdings Plc,IGE
Ishares III Plc,IGEA
Ig Group Holdings Plc,IGG
Ishares Plc,IGHY
Ishares III Plc,IGIL
Ishares III Plc,IGLA
Ishares III Plc,IGLH
Ishares Physical Metals Plc,IGLN
Ishares III Plc,IGLO
Ishares III Plc,IGLS
Ishares II Plc,IGLT
Intercede Group Plc,IGP
International Greetings Plc,IGR
Ishares IV Plc,IGSD
Ishares II Plc,IGSG
Ishares II Plc,IGSU
Ishares V Public Limited Company,IGUS
Income & Growth Vct [The] Plc,IGV
Ishares V Public Limited Company,IGWD
Ishares II Plc,IH2O
Inspiration Healthcare G,IHC
Ishares V Public Limited Company,IHCU
Intercontinental Hotels Group Plc,IHG
Ishares II Plc,IHHG
Integrafin Holdings Plc,IHP
Impact Healthcare REIT Plc,IHR
Ishares II Plc,IHYA
Ishares II Plc,IHYE
Ishares Plc,IHYG
Ishares II Plc,IHYU
3I Group Plc,III
Infrastructure India Plc,IIP
Ishares V Public Limited Company,IISU
Independent Investment Trust Plc,IIT
Ishares V Public Limited Company,IITB
Ishares V Public Limited Company,IITU
Ishares III Plc,IJPA
Ishares Plc,IJPD
Ishares MSCI Japan EUR Hedged,IJPE
Ishares V Public Limited Company,IJPH
Ishares Plc,IJPN
Ishares Plc,IJPU
Ilika Plc,IKA
Ishares Plc,IKOR
Permanent Tsb Group Hold,IL0A
Imperial Brands,IMB
Ishares IV Plc,IMBA
Ishares IV Plc,IMBS
Immedia Group Plc,IME
Ishares III Plc,IMEA
Ishares II Plc,IMEU
IMI Plc,IMI
Ishares II Plc,IMIB
SSGA SPDR ETFS Europe I Plc,IMID
Immupharma Plc,IMM
Imimobile Plc,IMO
Ishares V Public Limited Company,IMSU
Imaginatik Plc,IMTK
Ishares Vi Plc (The Comp,IMV
Ishares Vi Plc (The Company),IMVU
Ishares Plc,INAA
Inchcape Plc,INCH
Indigovision Group Plc,IND
Indus Gas Limited,INDI
Multi Units France,INDO
Indivior Plc,INDV
Multi Units Luxembourg,INDW
Informa Plc,INF
Infrastrata Plc,INFA
Multi Units Luxembourg,INFG
Multi Units Luxembourg,INFL
Ishares II Plc,INFR
Multi Units Luxembourg,INFU
Ingenta Plc,ING
Inland Homes Plc,INL
Inland Zdp Plc,INLZ
Independent News & Media Plc,INM
International Public Partnerships Ld,INPP
Ishares II Plc,INRG
Lyxor International Asse,INRL
Lyxor International Asse,INRU
Instem Plc,INS
Inspired Energy Plc,INSE
Inspirit Energy Holdings,INSP
Intu Properties Plc,INTU
Multi Units Luxembourg,INUG
Investment Company Plc,INV
Investec Plc,INVP
Investec Plc,INVR
Ishares II Plc,INXG
Iofina Plc,IOF
Independent Oil & Gas Pl,IOG
Ishares V Public Limited Company,IOGP
Iomart Group Plc,IOM
Ishares Physical Metals Plc,IPDM
Invesco Perpetual Enhanc,IPE
Impellam Group Plc,IPEL
International Personal Finance Plc,IPF
International Personal F,IPF1
Ishares Physical Metals Plc,IPLT
Ip Group Plc,IPO
Ishares V Public Limited Company,IPOL
FTSE Renaissance US IPO Index,IPOS
FTSE Renaissance Asia Pacific Ex Japan I,IPOSAP
FTSE Renaissance US IPO Capped Index,IPOSC
FTSE Renaissance Canada IPO Index,IPOSCN
FTSE Renaissance EMEA IPO Index,IPOSE
FTSE Renaissance EMEA IPO Capped Index,IPOSEC
FTSE Renaissance Emerging Markets IPO,IPOSEM
FTSE Renaissance Global IPO Index,IPOSG
FTSE Renaissance Global IPO Capped Index,IPOSGC
FTSE Renaissance Hong Kong/China Top IPO,IPOSHKT
FTSE Renaissance Latin America IPO Index,IPOSLM
FTSE Renaissance North America IPO Index,IPOSNA
FTSE Renaissance US IPO Investable Index,IPOST
FTSE Renaissance Global Ex Japan IPO Ind,IPOSXJ
FTSE Renaissance Global Ex US IPO Index,IPOSXU
Renaissance IPO Index,IPOUSA
Ipox US Index,IPOXUS
Ipox US Net Return Index,IPOXUSN
Ishares Plc,IPRP
Ishares II Plc,IPRV
Invesco Perpetual UK Smaller Companies I,IPU
Impax Asset Management Group Plc,IPX
Ishares III Plc,IPXJ
Iqe Plc,IQE
Ishares V Public Limited,IRCP
Ironveld Plc,IRON
Ironridge Resources Limi,IRR
Ishares III Plc,IRSA
Interserve Plc,IRV
Ishares Plc,IS15
Ishares V Public Limited Company,ISAC
Ishares V Public Limited Company,ISAG
Inmarsat Plc,ISAT
Ishares II Plc,ISDE
Ishares II Plc,ISDU
Ishares II Plc,ISDW
Wisdomtree Issuer Plc,ISEQ
Ishares II Plc,ISEU
Ishares Plc,ISF
Ishares Plc,ISFD
Ishares II Plc,ISFE
Ishares IV Plc,ISFR
Ishares Plc,ISFU
Ishares III Plc,ISJP
Ishares Physical Metals Plc,ISLN
Ishares III Plc,ISP6
Go Ucits ETF Solutions Plc,ISPY
Wisdomtree Issuer Plc,ISQE
Ishares IV Plc,ISRL
Ishares II Plc,ISUS
Ishares II Plc,ISWD
Ishares Vii Plc,ISX5
Ishares III Plc,ISXF
Boost Issuer Public Limited Company,ITBL
Ite Group Plc,ITE
SSGA SPDR ETFS Europe II,ITEC
FTSE Italy Government To,ITGOVP01
Ishares II Plc,ITKY
Itm Power Plc,ITM
Ishares II Plc,ITPE
Ishares II Plc,ITPG
Ishares II Plc,ITPS
Interquest Group Plc,ITQ
Intertek Group Plc,ITRK
Itv Plc,ITV
Ishares Plc,ITWN
Itaconix Plc,ITX
Ishares II Plc,IUAA
Ishares II Plc,IUAG
SSGA SPDR ETFS Europe I Plc,IUCB
